市区町村コード,市区町村名,総65歳以上人口,居住125mメッシュ数,高齢者密度_人per_km2,圏外65歳以上人口_変種A,圏外率_変種A,圏外65歳以上人口_supermarketのみ,圏外65歳以上人口_変種C125,圏外率_変種C125,農水省_困難人口割合,農水省_困難人口,比_農水省÷変種A,比_農水省÷変種C125
08210,下妻市,12052,1994,387.0,8799,0.7301,11205,5977,0.4959,0.1644,1980.0,0.225,0.332
08220,つくば市,45669,7082,413.0,33334,0.7299,41678,21501,0.4708,0.3785,17297.0,0.519,0.804
03205,花巻市,32251,7355,281.0,23536,0.7298,27933,16598,0.5147,0.1974,6361.0,0.27,0.383
01584,洞爺湖町,3663,541,433.0,2673,0.7297,3496,2011,0.549,0.4112,1513.0,0.563,0.749
10208,渋川市,26290,3682,457.0,19185,0.7297,24729,13111,0.4987,0.1868,4910.0,0.256,0.375
12236,香取市,26660,4743,360.0,19451,0.7296,23869,13978,0.5243,0.1728,4607.0,0.237,0.33
43214,阿蘇市,10032,1813,354.0,7318,0.7295,9207,5055,0.5039,0.305,3065.0,0.418,0.605
40642,吉富町,2094,222,604.0,1527,0.7292,1794,920,0.4394,0.3162,669.0,0.434,0.72
03207,久慈市,11025,2396,294.0,8036,0.7289,10102,6118,0.5549,0.3157,3475.0,0.433,0.569
09210,大田原市,20792,4745,280.0,15154,0.7288,18259,11242,0.5407,0.2852,5910.0,0.391,0.527
05203,横手市,33397,4990,428.0,24330,0.7285,31153,20317,0.6083,0.335,11188.0,0.46,0.551
04208,角田市,9980,2166,295.0,7268,0.7283,8588,5483,0.5494,0.2144,2147.0,0.294,0.39
04505,美里町,8568,1186,462.0,6238,0.7281,8174,4419,0.5158,0.2642,2258.0,0.363,0.512
