市区町村コード,市区町村名,総65歳以上人口,居住125mメッシュ数,高齢者密度_人per_km2,圏外65歳以上人口_変種A,圏外率_変種A,圏外65歳以上人口_supermarketのみ,圏外65歳以上人口_変種C125,圏外率_変種C125,農水省_困難人口割合,農水省_困難人口,比_農水省÷変種A,比_農水省÷変種C125
01228,深川市,8528,1338,408.0,5908,0.6928,7937,4066,0.4768,0.3482,2975.0,0.503,0.73
47302,大宜味村,1124,252,285.0,778,0.6922,939,630,0.5605,0.3529,404.0,0.51,0.63
42391,佐々町,3918,513,489.0,2711,0.6919,3138,1581,0.4035,0.3859,1514.0,0.558,0.956
19213,甲州市,10721,1664,412.0,7414,0.6915,9528,4313,0.4023,0.2785,2985.0,0.403,0.692
01631,音更町,12886,1537,537.0,8911,0.6915,11964,4647,0.3606,0.241,3111.0,0.349,0.668
40383,岡垣町,10295,826,798.0,7115,0.6911,9307,4032,0.3916,0.3494,3601.0,0.505,0.892
47311,恩納村,2587,390,425.0,1788,0.6911,2258,1238,0.4785,0.2798,733.0,0.405,0.585
28209,豊岡市,26473,3484,486.0,18269,0.6901,23780,13882,0.5244,0.3458,9170.0,0.501,0.659
01643,幕別町,8653,1209,458.0,5971,0.69,7543,3882,0.4486,0.1962,1699.0,0.284,0.437
41202,唐津市,38150,4653,525.0,26302,0.6894,32896,18803,0.4929,0.2415,9266.0,0.35,0.49
27361,熊取町,12428,573,1388.0,8565,0.6892,11091,4579,0.3684,0.3909,4865.0,0.567,1.061
19214,中央市,7543,750,644.0,5199,0.6892,6558,2307,0.3058,0.2892,2183.0,0.42,0.946
40205,飯塚市,39746,3620,703.0,27335,0.6877,34577,15903,0.4001,0.319,12675.0,0.464,0.797
22226,牧之原市,13773,2054,429.0,9463,0.6871,11655,6555,0.4759,0.2319,3208.0,0.337,0.487
12213,東金市,17091,2278,480.0,11738,0.6868,15856,7951,0.4652,0.2432,4174.0,0.354,0.523
45341,三股町,7245,827,561.0,4973,0.6864,6500,2865,0.3954,0.2245,1627.0,0.327,0.568
47306,今帰仁村,3020,689,281.0,2073,0.6864,2449,1628,0.5391,0.2564,774.0,0.374,0.476
19211,笛吹市,19838,2717,467.0,13602,0.6857,16993,7948,0.4006,0.2827,5618.0,0.412,0.706
05202,能代市,20769,2007,662.0,14218,0.6846,17386,7883,0.3796,0.3384,7028.0,0.494,0.892
28208,相生市,10401,830,802.0,7118,0.6844,9639,5004,0.4811,0.3574,3722.0,0.522,0.743
44322,姫島村,942,78,773.0,644,0.6837,644,469,0.4979,0.3566,336.0,0.522,0.716
42204,諫早市,40772,4528,576.0,27846,0.683,33912,17823,0.4371,0.3777,15448.0,0.553,0.864
41208,小城市,12600,1650,489.0,8600,0.6825,10175,5896,0.4679,0.1888,2379.0,0.277,0.404
